background,1,1,emblem_bg_default,EM_BG_DEFAULT,0,0,0,0,general,,,
icon,294,295,em_icon_iw_killstreak_trinity2,MP_EMBLEM_EDITOR_ICON_TRINITY,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,295,296,em_icon_iw_killstreak_uav2,MP_EMBLEM_EDITOR_ICON_UAV,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,296,297,em_icon_iw_jackal1,MP_EMBLEM_EDITOR_ICON_JACKAL_TOP,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,297,298,em_icon_iw_jackal2,MP_EMBLEM_EDITOR_ICON_JACKAL_FRONT,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,298,299,em_icon_iw_jackal3,MP_EMBLEM_EDITOR_ICON_JACKAL_BOTTOM,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,299,300,em_icon_iw_arrow1,MP_EMBLEM_EDITOR_TRIANGLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,300,301,em_icon_iw_arrow2,MP_EMBLEM_EDITOR_SPEARHEAD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,301,302,em_icon_iw_arrow3,MP_EMBLEM_EDITOR_WOLFHEAD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,302,303,em_icon_iw_arrow4,MP_EMBLEM_EDITOR_ARROW,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,303,304,em_icon_iw_arrow5,MP_EMBLEM_EDITOR_DETAILED_ARROW,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,304,305,em_icon_iw_axe1,MP_EMBLEM_EDITOR_HALBERD_AXE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,305,306,em_icon_iw_banner1,MP_EMBLEM_EDITOR_ARROW_BANNER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,306,307,em_icon_iw_banner10,MP_EMBLEM_EDITOR_SMILE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,307,308,em_icon_iw_banner2,MP_EMBLEM_EDITOR_TRIPPLE_BANNER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,308,309,em_icon_iw_banner3,MP_EMBLEM_EDITOR_BANNER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,309,310,em_icon_iw_banner4,MP_EMBLEM_EDITOR_TABLE_BANNER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,310,311,em_icon_iw_banner5,MP_EMBLEM_EDITOR_STRAIGHT_BANNER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,311,312,em_icon_iw_banner6,MP_EMBLEM_EDITOR_BANNER_EDGE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,312,313,em_icon_iw_banner7,MP_EMBLEM_EDITOR_SAUCER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,313,314,em_icon_iw_banner8,MP_EMBLEM_EDITOR_BOWL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,314,315,em_icon_iw_banner9,MP_EMBLEM_EDITOR_SASH,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,315,316,em_icon_iw_barcode,MP_EMBLEM_EDITOR_BARCODE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,316,317,em_icon_iw_championbelt1,MP_EMBLEM_EDITOR_CHAMPION_BELT,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,317,318,em_icon_iw_chevron1,MP_EMBLEM_EDITOR_RANK_PRIVATE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_RANKS,general,0.35,TRUE
icon,318,319,em_icon_iw_chevron2,MP_EMBLEM_EDITOR_RANK_PRIVATE_FIRST,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_RANKS,general,0.35,TRUE
icon,319,320,em_icon_iw_chevron3,MP_EMBLEM_EDITOR_GUITARPICK,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,320,321,em_icon_iw_chevron4,MP_EMBLEM_EDITOR_RANK_SERGEANT,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_RANKS,general,0.35,TRUE
icon,321,322,em_icon_iw_chevron5,MP_EMBLEM_EDITOR_RANK_CORPORAL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_RANKS,general,0.35,TRUE
icon,322,323,em_icon_iw_chevron6,MP_EMBLEM_EDITOR_POINT,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,323,324,em_icon_iw_crown1,MP_EMBLEM_EDITOR_KINGS_CROWN,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,324,325,em_icon_iw_crown2,MP_EMBLEM_EDITOR_QUEENS_CROWN,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,325,326,em_icon_iw_edge1,MP_EMBLEM_EDITOR_EDGE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,326,327,em_icon_iw_flag1,MP_EMBLEM_EDITOR_FLAG,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,356,357,em_icon_iw_leaf1,MP_EMBLEM_EDITOR_LEAFS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,357,358,em_icon_iw_leaf2,MP_EMBLEM_EDITOR_GREEK_LEAFS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,358,359,em_icon_iw_leaf3,MP_EMBLEM_EDITOR_LAUREL_LEAFS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,359,360,em_icon_iw_leaf4,MP_EMBLEM_EDITOR_FEATHER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,360,361,em_icon_iw_logo_sato,MP_EMBLEM_EDITOR_SATO,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,361,362,em_icon_iw_logo_sdf2,MP_EMBLEM_EDITOR_SDF,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,362,363,em_icon_iw_logo_unsa2,MP_EMBLEM_EDITOR_USNA,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,363,364,em_icon_iw_ring1,MP_EMBLEM_EDITOR_RING,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,364,365,em_icon_iw_sdf1,MP_EMBLEM_EDITOR_SDF_TARGET,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,365,366,em_icon_iw_sdf10,MP_EMBLEM_EDITOR_SDF_MARKING,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,366,367,em_icon_iw_sdf2,MP_EMBLEM_EDITOR_SDF_PRIME,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,367,368,em_icon_iw_sdf3,MP_EMBLEM_EDITOR_SDF_PATTERN,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,368,369,em_icon_iw_sdf4,MP_EMBLEM_EDITOR_WIDOW,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,369,370,em_icon_iw_sdf5,MP_EMBLEM_EDITOR_COTTON_REEL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,370,371,em_icon_iw_sdf6,MP_EMBLEM_EDITOR_HOUR_GLASS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,371,372,em_icon_iw_sdf7,MP_EMBLEM_EDITOR_DOUBLE_HOURGLASS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,372,373,em_icon_iw_sdf8,MP_EMBLEM_EDITOR_SDF_LOGO,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,373,374,em_icon_iw_sdf9,MP_EMBLEM_EDITOR_HAZZARD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,374,375,em_icon_iw_shape1,MP_EMBLEM_EDITOR_PENTAGON,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,375,376,em_icon_iw_shape10,MP_EMBLEM_EDITOR_FOX,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,376,377,em_icon_iw_shape11,MP_EMBLEM_EDITOR_PENCIL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,377,378,em_icon_iw_shape12,MP_EMBLEM_EDITOR_PLAQUE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,378,379,em_icon_iw_shape13,MP_EMBLEM_EDITOR_FLIPPED_PENTAGON,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,380,381,em_icon_iw_shape15,MP_EMBLEM_EDITOR_KNIGHTS_SHIELD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,381,382,em_icon_iw_shape16,MP_EMBLEM_EDITOR_UNSA_SHAPE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,382,383,em_icon_iw_shape17,MP_EMBLEM_EDITOR_RETICLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,383,384,em_icon_iw_shape18,MP_EMBLEM_EDITOR_CIRCLE_BORDER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,384,385,em_icon_iw_shape19,MP_EMBLEM_EDITOR_DIAMOND_STAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,385,386,em_icon_iw_shape2,MP_EMBLEM_EDITOR_ROUNDED_RECTANGLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,386,387,em_icon_iw_shape20,MP_EMBLEM_EDITOR_DIAMOND_TRIANGLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,387,388,em_icon_iw_shape21,MP_EMBLEM_EDITOR_KITE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,388,389,em_icon_iw_shape22,MP_EMBLEM_EDITOR_THROWING_STAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,389,390,em_icon_iw_shape23,MP_EMBLEM_EDITOR_CURVED_TRIANGLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,390,391,em_icon_iw_shape24,MP_EMBLEM_EDITOR_PLANT,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,391,392,em_icon_iw_shape25,MP_EMBLEM_EDITOR_REBEL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,392,393,em_icon_iw_shape26,MP_EMBLEM_EDITOR_PIT,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,393,394,em_icon_iw_shape27,MP_EMBLEM_EDITOR_MEDICAL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,394,395,em_icon_iw_shape28,MP_EMBLEM_EDITOR_LANDING_PAD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,395,396,em_icon_iw_shape29,MP_EMBLEM_EDITOR_DIAMOND_FORMATION,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,396,397,em_icon_iw_shape3,MP_EMBLEM_EDITOR_HALF_TUBE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,397,398,em_icon_iw_shape30,MP_EMBLEM_EDITOR_GEAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,398,399,em_icon_iw_shape31,MP_EMBLEM_EDITOR_COG,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,399,400,em_icon_iw_shape32,MP_EMBLEM_EDITOR_LIGHTNING_BOLT,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,401,402,em_icon_iw_shape34,MP_EMBLEM_EDITOR_PIN,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,402,403,em_icon_iw_shape35,MP_EMBLEM_EDITOR_SHIELD_OUTLINE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,403,404,em_icon_iw_shape36,MP_EMBLEM_EDITOR_TREBLE_OUTLINE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,404,405,em_icon_iw_shape37,MP_EMBLEM_EDITOR_ICON_SHIELD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,405,406,em_icon_iw_shape38,MP_EMBLEM_EDITOR_TREBLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,406,407,em_icon_iw_shape39,MP_EMBLEM_EDITOR_CAT,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,407,408,em_icon_iw_shape4,MP_EMBLEM_EDITOR_BADGE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,408,409,em_icon_iw_shape40,MP_EMBLEM_EDITOR_BIRD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,409,410,em_icon_iw_shape41,MP_EMBLEM_EDITOR_JEWEL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,410,411,em_icon_iw_shape42,MP_EMBLEM_EDITOR_SPOILER,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,411,412,em_icon_iw_shape43,MP_EMBLEM_EDITOR_ROUND_TABLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,412,413,em_icon_iw_shape44,MP_EMBLEM_EDITOR_BULLSEYE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,413,414,em_icon_iw_shape45,MP_EMBLEM_EDITOR_RADAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,414,415,em_icon_iw_shape46,MP_EMBLEM_EDITOR_PEACOCK,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,415,416,em_icon_iw_shape47,MP_EMBLEM_EDITOR_WORLD_WIDE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,416,417,em_icon_iw_shape48,MP_EMBLEM_EDITOR_AMERICA,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,417,418,em_icon_iw_shape49,MP_EMBLEM_EDITOR_EARTH,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,418,419,em_icon_iw_shape5,MP_EMBLEM_EDITOR_POLICE_SHIELD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,419,420,em_icon_iw_shape6,MP_EMBLEM_EDITOR_GEOMETRIC,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,420,421,em_icon_iw_shape7,MP_EMBLEM_EDITOR_TWO_HEXAGONS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,421,422,em_icon_iw_shape8,MP_EMBLEM_EDITOR_HEXAGON,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,422,423,em_icon_iw_shape9,MP_EMBLEM_EDITOR_ROUNDED_HEXAGON,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,423,424,em_icon_iw_skull1,MP_EMBLEM_EDITOR_KILLS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,424,425,em_icon_iw_skull2,MP_EMBLEM_EDITOR_DEATH,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,425,426,em_icon_iw_spacelines1,MP_EMBLEM_EDITOR_SPACE_LINES,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,427,428,em_icon_iw_spacelines11,MP_EMBLEM_EDITOR_HOCKEY_STICK,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,428,429,em_icon_iw_spacelines12,MP_EMBLEM_EDITOR_BARBER_BLADE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,429,430,em_icon_iw_spacelines2,MP_EMBLEM_EDITOR_RAINBOW,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,430,431,em_icon_iw_spacelines3,MP_EMBLEM_EDITOR_HALF_RAINBOW,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,431,432,em_icon_iw_spacelines4,MP_EMBLEM_EDITOR_LINES,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,432,433,em_icon_iw_spacelines5,MP_EMBLEM_EDITOR_RACING_STRIPES,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,433,434,em_icon_iw_spacelines6,MP_EMBLEM_EDITOR_ROUNDED_EDGE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,434,435,em_icon_iw_spacelines7,MP_EMBLEM_EDITOR_ECLIPSE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,435,436,em_icon_iw_spacelines8,MP_EMBLEM_EDITOR_RACING_LINE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,437,438,em_icon_iw_star1,MP_EMBLEM_EDITOR_STAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,438,439,em_icon_iw_star10,MP_EMBLEM_EDITOR_BRIGHT_STAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,439,440,em_icon_iw_star11,MP_EMBLEM_EDITOR_CREED,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,440,441,em_icon_iw_star12,MP_EMBLEM_EDITOR_NERVE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,441,442,em_icon_iw_star13,MP_EMBLEM_EDITOR_SUPER_STAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,442,443,em_icon_iw_star14,MP_EMBLEM_EDITOR_STAR_BURST,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,443,444,em_icon_iw_star15,MP_EMBLEM_EDITOR_SUNRISE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,445,446,em_icon_iw_star3,MP_EMBLEM_EDITOR_STAR_CHILD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,446,447,em_icon_iw_star4,MP_EMBLEM_EDITOR_NORTH_STAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,447,448,em_icon_iw_star5,MP_EMBLEM_EDITOR_TWINKLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,448,449,em_icon_iw_star6,MP_EMBLEM_EDITOR_FLAG_STARS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,449,450,em_icon_iw_star7,MP_EMBLEM_EDITOR_STAR_CIRCLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,450,451,em_icon_iw_star8,MP_EMBLEM_EDITOR_WEED,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,451,452,em_icon_iw_star9,MP_EMBLEM_EDITOR_KNIGHTS_STAR,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,452,453,em_icon_iw_sword1,MP_EMBLEM_EDITOR_SWORD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,453,454,em_icon_iw_sword2,MP_EMBLEM_EDITOR_ARABIAN_SWORD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,454,455,em_icon_iw_sword3,MP_EMBLEM_EDITOR_PIRATE_SWORD,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,455,456,em_icon_iw_wing1,MP_EMBLEM_EDITOR_ANGEL_WINGS,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,456,457,em_icon_iw_wing2,MP_EMBLEM_EDITOR_QUILL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,457,458,em_icon_iw_wing3,MP_EMBLEM_EDITOR_WING,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,458,459,em_icon_iw_wing4,MP_EMBLEM_EDITOR_TAIL,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_ICONS,general,0.35,TRUE
icon,459,460,em_icon_shape_circle,MP_EMBLEM_EDITOR_CIRCLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,460,461,em_icon_shape_heptagon,MP_EMBLEM_EDITOR_HEPTAGON,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,461,462,em_icon_shape_octagon,MP_EMBLEM_EDITOR_OCTAGON,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,462,463,em_icon_shape_parallelogram,MP_EMBLEM_EDITOR_PARALLELOGRAM,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,463,464,em_icon_shape_righttriangle,MP_EMBLEM_EDITOR_RIGHT_ANGLE_TRIANGLE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,464,465,em_icon_shape_square,MP_EMBLEM_EDITOR_SQUARE,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
icon,465,466,em_icon_shape_trapezium,MP_EMBLEM_EDITOR_TRAPEZIUM,0,0,0,0,MP_EMBLEM_EDITOR_DECAL_TAB_SYMBOLS,general,0.35,TRUE
